	Term_NDoc_Date	Sentence	Frame
10	18_119_2015-09-08	Da wird im Grunde genommen pauschal einer ganzen Flüchtlingsgruppe das Recht abgesprochen, dass deren Asylanträge unvoreingenommen geprüft werden.	x
11	18_119_2015-09-08	Sie tun hier aber einfach so, als wenn all diese Leute vor allen Dingen auf den Arbeitsmarkt wollten, und diskriminieren diese Menschen dadurch, dass Sie ihnen im Grunde genommen das Recht absprechen, hier Asyl zu beantragen.	2.2
12	18_119_2015-09-08	Das Asylrecht darf nicht ausgehöhlt werden.	x
13	18_119_2015-09-08	Wir verlangen hier ganz klar von Ihnen eine klare Prüfung jedes einzelnen Asylantrags statt pauschaler Verurteilungen von Flüchtlingsgruppen, die aus dem Westbalkan kommen.	x
14	18_119_2015-09-08	Das bedeutet zum Beispiel, von Anfang an bundesweit die Kosten für die Flüchtlingsaufnahme zu übernehmen und den Kommunen das zu überlassen, was wichtig ist, nämlich die Integration von Anfang an, also Sprachunterricht, Eingliederung in den Arbeitsmarkt und die Dinge, die nötig sind, damit die Menschen hier schnell wirklich ankommen.	x
15	18_119_2015-09-08	Meine Damen und Herren, Zuwanderung muss eine Bereicherung sein.	1.6
16	18_119_2015-09-08	Es ist durch Studien erwiesen, dass  Zuwanderung eben nicht Zuwanderung in unsere Sozialsysteme heißt.	4.4
17	18_119_2015-09-08	Deshalb denke ich: Egal ob Menschen aus Angst vor Verfolgung, Krieg, Hunger oder Armut fliehen, es muss darum gehen, Fluchtursachen zu beseitigen.	x
18	18_119_2015-09-08	Es bedeutet aber auch, die Fluchtursachen, die jeden Tag neu geschaffen werden, zu beseitigen.	x
19	18_119_2015-09-08	Deswegen sage ich: Machen Sie endlich etwas gegen die Fluchtursachen, reden Sie nicht nur darüber.	x
20	18_119_2015-09-08	Da ist „Flüchtling“ in diesem Zusammenhang ein völkerrechtlich klar definierter Begriff, genauso wie das Grundrecht auf Asyl.	x
21	18_119_2015-09-08	Dass jemand zu uns kommt, weil er in seiner Heimat keine wirtschaftliche und persönliche Perspektive sieht, ist verständlich und übrigens auch kein Verbrechen, aber es ist eben kein Asylgrund.	x
22	18_119_2015-09-08	Das Asylverfahren ist der falsche Weg, um nach Deutschland zu kommen.	x
23	18_119_2015-09-08	Er ist übrigens auch kein Betrüger, ich finde, auch kein Asylbetrüger.	x
24	18_119_2015-09-08	Das A und O wird jetzt sein, für schnelle Asylverfahren zu sorgen.	x
25	18_119_2015-09-08	Maßnahmen zur Vereinfachung von Asylverfahren findet man in dem Papier nicht.	x
26	18_119_2015-09-08	Frau Kollegin Högl, im Gegensatz zur SPD haben wir definiert, wie die Vereinfachung und Beschleunigung von Asylverfahren gelingen kann.	x
27	18_119_2015-09-08	Es ist Ressourcenverschwendung, wenn man alle Asylanträge von anerkannten Flüchtlingen nach drei Jahren erneut überprüft.	4.2
28	18_119_2015-09-08	Meine Fraktion ist der Auffassung, dass, um tatsächlich einen Anreiz zur Beschleunigung der Verfahren zu setzen, nach einem Jahr ein Schnitt gemacht werden sollte, dass für Asylverfahren, die nicht innerhalb eines Jahres beschieden werden, quasi eine Altfallregelung gelten sollte.	x
29	18_119_2015-09-08	Denn wie wollen Sie bitte schön erklären, dass man Syrer nicht nach Ungarn, Italien oder Bulgarien abschieben darf, eritreische oder irakische Flüchtlinge aber schon?	2.1
30	18_119_2015-09-08	Das macht keinen Sinn,  (Beifall beim BÜNDNIS 90/DIE GRÜNEN und bei der LINKEN)  zumal es um die Abschiebung in ein Land geht, das Flüchtlinge interniert, kriminalisiert und demnächst mit Notstandsgesetzen und drakonischen Strafen bei illegaler Einreise reagiert.	2.1
31	18_119_2015-09-08	Aus meiner Sicht sind es zwei Schwerpunkte, die wir vernehmen können, und zwar die Stärkung der Terrorismusbekämpfung und der Bereich des Asylverfahrens und der Integration.	x
32	18_119_2015-09-08	Zum ersten Bereich, der Stärkung der Terrorismusbekämpfung.	x
33	18_119_2015-09-08	Die Bedrohungslage durch den internationalen Terrorismus stellt unsere Sicherheitsbehörden vor große Herausforderungen.	x
34	18_119_2015-09-08	Der weitere Schwerpunkt „Asylverfahren und Integration“ – wir haben es heute in vielen Beiträgen gehört – ist ein äußerst emotionaler Bereich.	x
35	18_119_2015-09-08	Trotz aller Emotionen – da schließe ich an die Aussagen von Thomas Strobl an – brauchen wir, glaube ich, die – ich will es einmal so formulieren – richtige Balance zwischen Herz und Verstand, um dieser Aufgabe gerecht zu werden, um diese Herausforderung der Asyl- und Flüchtlingspolitik zu lösen.	x
36	18_119_2015-09-08	Wir müssen uns in nächster Zeit darüber unterhalten, wie  wir bei diesen gestiegenen Anforderungen ausgewiesene Stellen weiterhin schnellstmöglich besetzen können, um dieser Aufgabe effektiv nachgehen zu können.	x
37	18_119_2015-09-08	Die, die einen Asylgrund haben, werden schnell auf die Kommunen verteilt, und die Integration soll frühestmöglich – so wie Sie es beschrieben haben, Herr Lischka – anfangen.	x
38	18_119_2015-09-08	Deshalb müssen diejenigen ohne Asylgrund, so schwer es auch ist, schnell in ihre Heimat zurückgeführt werden, so menschlich nachvollziehbar wirtschaftliche oder andere soziale Gründe auch sind.	2
39	18_119_2015-09-08	Unser Asylrecht bietet keinen geeigneten Weg hierfür.	x
40	18_119_2015-09-08	Wir werden Fluchtursachen in den Heimatländern stärker bekämpfen und natürlich die Solidarität anderer EU-Länder einfordern.	2.3
41	18_119_2015-09-08	Neben der europäischen Solidarität müssen wir auf ein gemeinsames Asylsystem drängen, immer wieder Wert darauf legen und dafür werben.	2.3
42	18_119_2015-09-08	Die CSU will abschieben, abschrecken, abschotten und dann noch die Schuld der SPD zuweisen.	x
43	18_119_2015-09-08	Das BMI und seine nachgeordneten Behörden stehen beim Thema „Integration und Innere Sicherheit“ vor großen Herausforderungen.	x
44	18_119_2015-09-08	Wir können auch nicht allen, die zu uns wollen, eine Perspektive für Integration in Deutschland bieten.	x
45	18_119_2015-09-08	Die Zahl der Asylbewerber wächst exponentiell.	4.1
46	18_119_2015-09-08	Das Problem ist auch, dass wenige Kilometer davon entfernt an einer Bahnlinie Flächen zur Verfügung stehen, auf denen man Unterkünfte bauen und Asylbewerber unterbringen wollte, aber dann waren sie zu nah an der Bahnlinie, und aus immissionsschutzrechtlichen Gründen war es nicht möglich, dort Unterkünfte zu errichten.	x
47	18_119_2015-09-08	In den letzten Jahren wurden die Asylverfahren deutlich beschleunigt.	x
48	18_120_2015-09-09	Wenn die Bundesregierung nicht ernsthaft beginnt, die Fluchtursachen wirksam zu bekämpfen, die Weltprobleme ernsthaft anzugehen, werden sie täglich verschärfter zu uns kommen, bis sie unbeherrschbar sind.	4.1
49	18_120_2015-09-09	Warum drängen Sie nicht darauf, wirksam gegen Krieg, Hunger, Not, Elend, Armut und Rassismus vorzugehen?	x
0	18_120_2015-09-09	Deshalb sage ich Ihnen noch einmal: Wir müssten den Solidaritätszuschlag nicht abschaffen, sondern beibehalten und das Aufkommen daraus gerecht unter den 16 Bundesländern verteilen, damit diese die Aufgaben bei der Unterbringung und bei der Integration der Flüchtlinge meistern können.	x
1	18_120_2015-09-09	Das Asylverfahren ist übrigens Bundesrecht.	x
2	18_120_2015-09-09	Sie erweitern die Zahl sicherer Herkunftsländer, um schneller abschieben zu können.	2.5
3	18_120_2015-09-09	Eine dieser Folgen ist, dass voraussichtlich bis zu 800 000 Menschen einen Antrag auf Status als Bürgerkriegsflüchtling oder auf politisches Asyl stellen werden.	x
4	18_120_2015-09-09	Die Koalition hat im Koalitionsausschuss am Sonntag gemeinsame Positionen erarbeitet, wie wir die richtige Antwort auf die augenblickliche Asyl- und Flüchtlingssituation geben.	x
5	18_120_2015-09-09	Diejenigen, die als Asylsuchende zu uns kommen oder als Kriegsflüchtlinge anerkannt werden, brauchen unsere Hilfe, damit sie sich schnell integrieren können.	2.1
6	18_120_2015-09-09	Wir dürfen nicht wegsehen, wenn sich Milieus verfestigen, die Integration ablehnen, oder wenn sich Parallelgesellschaften herausbilden.	2.3
7	18_120_2015-09-09	Wir müssen effektiv gegen Schlepperbanden vorgehen.	x
8	18_120_2015-09-09	Denn es kann nicht sein – die Türkei und Griechenland sind NATO-Mitgliedstaaten –, dass Schlepper sozusagen das bestimmende Element in einer Region sind, in der diese beiden Länder ihre Grenze haben.	x
9	18_120_2015-09-09	Nur so werden sich alle Mitgliedstaaten auch um die Behebung von Fluchtursachen und internationalen Konflikten kümmern.	x
10	18_120_2015-09-09	Heute haben bereits 30 Prozent der Kinder und Jugendlichen einen Migrationshintergrund, und dabei habe ich die „Ossis“ noch nicht mitgerechnet.	1.2
11	18_120_2015-09-09	Bei Migration und Integration geht es um eine gesamtgesellschaftliche Aufgabe.	1.6
12	18_120_2015-09-09	Hier bahnte sich ein Kollaps an, und das europäische und deutsche Asylsystem kann nicht mehr funktionieren.	4
13	18_120_2015-09-09	Stattdessen hat Deutschland gerade einmal so viele Entscheider für Asylverfahren wie die Niederlande: 500.	x
14	18_120_2015-09-09	Es kann doch nicht sein, dass man noch immer einem Schlepper 1 000 oder sogar 4 000 Euro zahlen muss, obwohl ein Flug von Bodrum nach Berlin nur 77 Euro kostet.	2.1
15	18_120_2015-09-09	Schlepperbekämpfung betreibt man am besten mit sicheren Wegen.	x
16	18_120_2015-09-09	Das macht man nicht, indem man nur so tut, als würde man Schlepper bekämpfen, aber letztendlich „Schiffe versenken“ spielt.	x
17	18_120_2015-09-09	Schlepper bekämpft man, indem man sichere Wege nach Europa schafft und diesem Unwesen endlich ein Ende setzt.	2.4
18	18_120_2015-09-09	Ob nun Zäune errichtet werden, Gutscheine eingesetzt werden oder abgelehnte Asylbewerber schlechter behandelt werden – ich glaube übrigens, dass dieser Vor Katrin Göring-Eckardt  Deutscher Bundestag – 18.	x
19	18_120_2015-09-09	Jede und jeder hat das Recht, überprüfen zu lassen, ob er oder sie Anspruch auf Asyl hat.	1.1
20	18_120_2015-09-09	Weil es dieses Grundrecht gibt, meine Damen und Herren, kann es schon rechtslogisch gar keinen Asylmissbrauch geben.	1.1
21	18_120_2015-09-09	Jetzt zu sagen, man könne auch nach Syrien abschieben, das finde ich der Situation nicht angemessen.	2.5
22	18_120_2015-09-09	Ihr Fortschrittsvorsprung gefühlt auch sein mag, leider ist Ihnen recht spät aufgefallen, dass Sie wenigstens ein „Einwanderungsgesetz light“ wollen.	x
23	18_120_2015-09-09	Wir können hier nicht über die Lasten der Flüchtlingsaufnahme stöhnen und weiter jeden Elan bei der Bekämpfung der Fluchtursachen vermissen lassen.	x
24	18_120_2015-09-09	Es ist immer viel leichter, das Böse in den USA zu sehen, als sich selber Gedanken über Fluchtursachen und über eine gerechte Verteilung der Flüchtlinge in Europa zu machen.	x
25	18_120_2015-09-09	Ich finde, wir müssen in der Entwicklungspolitik einen deutlich stärkeren Akzent auf die Fluchtursachen setzen.	x
26	18_120_2015-09-09	Wir werden die  Unterbringung der Flüchtlinge verbessern und die Asylverfahren beschleunigen.	x
27	18_120_2015-09-09	Unser Ziel ist es, dass nur noch Flüchtlinge mit Bleibeperspektive auf die Kommunen verteilt werden, damit sich diese von Anfang an voll und ganz auf die Integration konzentrieren können.	x
28	18_120_2015-09-09	Bei ihnen haben wir auf schnelle Integration verzichtet in dem Glauben, sie würden uns bald wieder verlassen.	x
29	18_120_2015-09-09	Aber diese Leute haben keine Chance, bei uns Asyl zu bekommen.	x
30	18_120_2015-09-09	Die richtige Antwort ist deshalb ein Einwanderungsgesetz,  (Beifall bei der SPD sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN)  ein Einwanderungsgesetz, mit dem wir die Nachfrage nach gut ausgebildeten Arbeitnehmern steuern können.	3.4
31	18_120_2015-09-09	Auch wenn es in der Koalition noch keine Einigung über ein Einwanderungsgesetz gibt – das ist ein erster Schritt in die richtige Richtung.	x
32	18_120_2015-09-09	Jeder einzelne von uns muss sich den Rechtsextremen entgegenstellen, so wie es der Bürgermeister von Heidenau gemacht hat, als der rechte Mob durch die Straßen seiner Stadt zog und Polizei und Asylbewerber bedrohte.	2.3
33	18_120_2015-09-09	Vor über 100 Jahren sind die Menschen aus der Schwäbischen Alb nach Amerika ausgewandert, weil die Scholle sie nicht mehr ernährt hat.	1.2
34	18_120_2015-09-09	Diejenigen, die keinen Asylgrund haben und trotzdem kommen, müssen so schnell als möglich wieder in ihre Heimat zurückkehren.	4
35	18_120_2015-09-09	Wir haben nicht danach gefragt, ob jemand hundertprozentig qualifiziert ist, etwa durch ein pädagogisches Studium, um Kinder zu betreuen oder Sprachkurse durchzuführen.	x
36	18_120_2015-09-09	Menschen, die bisher qualifizierten Sprachunterricht an einer Volkshochschule gegeben haben, können doch auch Deutschunterricht in Integrationskursen geben.	x
37	18_120_2015-09-09	Das ist natürlich bei der Bekämpfung der Fluchtursachen nicht anders.	x
38	18_120_2015-09-09	Denn wir haben es bei dem Thema „Bekämpfung der Fluchtursachen“ ja nicht mit Neuigkeiten zu tun.	x
39	18_120_2015-09-09	Unser Fraktionsvorsitzender, Thomas Oppermann, hat darauf aufmerksam gemacht, dass der elementare Mittelaufwuchs im Entwicklungshilfeministerium – ich nenne es jetzt einmal so verkürzt – im Jahr 2016 bisher nur zu einem Bruchteil zur Bekämpfung der Fluchtursachen eingesetzt werden soll.	x
40	18_120_2015-09-09	Die Kanarischen Inseln sehen sich vor allem in den letzten fünf Jahren  – also wohlgemerkt: seit 2002 –  mit einem zuvor nie erlebten Ausmaß an illegaler Einwanderung auf dem Seeweg vom Nachbarkontinent Afrika konfrontiert.	x
41	18_120_2015-09-09	Einen Höhepunkt erreichten die Einwanderungsströme im Jahr 2006.	x
42	18_120_2015-09-09	Bis dahin waren ausschließlich die Länder und Kommunen in den ersten vier Jahren für die Leistungen nach dem Asylbewerberleistungsgesetz zuständig.	x
43	18_120_2015-09-09	Erst 2012 hat das Bundesverfassungsgericht geurteilt, dass diese Situation – die Asylbewerber haben damals nur 60 Prozent der SGB-II-Leistungen erhalten – nicht verfassungskonform ist.	x
44	18_120_2015-09-09	Es wurde vor allen Dingen geregelt, dass die Asylbewerber viel früher einen Anspruch auf Sprachkurse und den Zugang zum Arbeitsmarkt haben.	x
45	18_120_2015-09-09	Ein großer Teil von ihnen wird vor dem Hintergrund dieses neuen Asylbewerberleistungsgesetzes schon bald vor unseren Jobcentern und der Bundesagentur für Arbeit stehen.	4.4
46	18_120_2015-09-09	Vor allen Dingen aber müssen wir qualitätsvolle Bildungsangebote sicherstellen, die die Voraussetzung für Integration und Arbeit sind.	1.1
47	18_120_2015-09-09	Die Integration funktioniert.	x
48	18_120_2015-09-09	Das ist eine großartige Leistung, eine Leistung der Menschen in Bayern, aber auch der Migranten, eine Leistung in den Kinderbetreuungseinrichtungen, in den Schulen und eine großartige Leistung auch in den Behörden.	x
49	18_120_2015-09-09	Wir müssen bei den Bürgerkriegsflüchtlingen – bei denen, die tatsächlich verfolgt sind – dafür sorgen, dass sie – mit Sprachkursen und am Arbeitsmarkt – schnell in diese Gesellschaft integriert werden.	2.3
0	18_120_2015-09-09	Wir müssen aber, um dies sinnvoll und effizient zu gestalten, auch dafür sorgen, dass wir schnellere Asylverfahren bekommen.	x
1	18_120_2015-09-09	Ich will all das unterstreichen, was zur Bekämpfung der Fluchtursachen gesagt wurde.	x
2	18_120_2015-09-09	Ich denke an das Thema Integrationskurse, für die wir mehr Plätze brauchen, weil es schon jetzt ein Rekordinteresse an diesen Plätzen gibt.	x
3	18_120_2015-09-09	Ich bin auch der Meinung, dass wir uns bei den Beratungen im Haushaltsausschuss noch einmal genau anschauen sollten, ob wir nicht noch mehr tun können, ob wir nicht noch entschiedener vorgehen können gegen die Schleuserbanden, gegen diese Schlepperorganisationen und ob wir das Bundeskriminalamt an dieser Stelle nicht etwas besser ausstatten.	x
4	18_120_2015-09-09	Gute Entwicklungszusammenarbeit ist vor allem dann gegeben, wenn sie Menschen Lebensperspektiven in ihrer Heimat gibt und somit Fluchtursachen minimiert werden können.	x
5	18_120_2015-09-09	Flucht, Asyl und Integration von Menschen, die zu uns kommen und dann nach der Anerkennung eine Chance haben sollen, über Arbeit, Soziales sozusagen voll in diese Gesellschaft aufgenommen zu werden und Teil dieser Gesellschaft zu werden.	1.6
6	18_120_2015-09-09	Aus dieser ökonomischen Stärke – die korrespondiert mit den Zahlen des Bundeshaushalts – erwächst eine besondere Verantwortung Deutschlands – nicht Deutschlands allein –, die Integration der Menschen positiv zu befördern.	x
7	18_120_2015-09-09	Mir tut es im Herzen und im Glauben weh, dass die Staatschefs aus Polen, der Slowakei, aus Tschechien und Ungarn, die sich am letzten Freitag in Prag getroffen haben, im Brustton der Überzeugung sagen, sie wollen sich an dieser Integrationsarbeit nicht beteiligen.	x
8	18_120_2015-09-09	Gerade die Flucht-, Asyl- und Integrationsfragen, Frau Präsidentin, können nur gelöst werden, indem wir in Deutschland Milliarden von privatem Kapital mit öffentlicher Unterstützung für sozialen Wohnungsbau verwenden, der sich an den Bedürfnissen der Menschen orientiert, egal ob die Menschen hier schon lange leben oder jetzt kommen.	x
9	18_120_2015-09-09	Das ist vor allen Dingen auch eine kulturpolitische Herausforderung, zunächst einmal, weil kulturelle Teilhabe eine grundlegende Voraussetzung dafür ist, dass Zuwanderer in der Fremde ihre neue Umgebung verstehen und dass auch sie hier verstanden werden, weil kulturelle Teilhabe eben auch gesellschaftliche Teilhabe ist, aber auch, weil die diffuse Angst vor den Fremden, wie  Ewald Schurer  Deutscher Bundestag – 18.	x
10	18_120_2015-09-09	Ich begrüße daher ausdrücklich die Initiativen aus dem kulturellen Bereich unterschiedlicher Art und Weise wie zum Beispiel die des deutschen Buchhandels zur Unterstützung der kulturellen Angebote insbesondere für Asylsuchende und Flüchtlinge, die unter der Schirmherrschaft von Navid Kermani steht.	1.6
11	18_120_2015-09-09	Die Staatsministerin hat gesagt, dass wir Projekte und Initiativen stärken müssen, die sich mit der kulturellen Einbindung von Migranten beschäftigen.	1.6
12	18_120_2015-09-09	Meine Damen und Herren, aber auch bei der Bewältigung der Fluchtursachen ist eine weitere europäische Komponente gefordert.	x
13	18_120_2015-09-09	Dies ist ein entscheidender Beitrag, Fluchtursachen zu verhindern.	x
14	18_120_2015-09-09	Wenn es darum geht, Fluchtursachen zu beseitigen, ist es meines Erachtens entscheidend, für eine Entwicklung in Libyen hin zur Stabilität zu sorgen.	x
15	18_120_2015-09-09	Wenn wir über Fluchtursachen sprechen, müssen wir natürlich auch einen vernetzten Ansatz im Blick haben.	x
16	18_120_2015-09-09	Sie haben vorhin über die Mission gesprochen, die die Europäische Union verabredet hat, um gegen die sogenannten Schlepper militärisch vorzugehen.	x
17	18_120_2015-09-09	Sie sprachen davon, Schlepperbanden würden unter Inkaufnahme des Todes ihr Geld machen.	2.5
18	18_120_2015-09-09	Auch das hat etwas mit dem Thema „Beseitigung von Fluchtursachen“ zu tun.	x
19	18_120_2015-09-09	Ich möchte allen Soldatinnen und Soldaten herzlich danken, die einen Beitrag zur Ausbildung im Irak, zu einem wirkungsvollen Entgegentreten gegen den ISIS-Terror und somit zur Beseitigung von Fluchtursachen leisten.	x
20	18_120_2015-09-09	Man darf aber nicht verkennen, dass es die Bürgerinnen und Bürger zurzeit als besonders wichtig und notwendig ansehen, einen Beitrag zur Beseitigung der Fluchtursachen zu leisten.	2.3
21	18_120_2015-09-09	Kolleginnen und Kollegen, alle sprechen jetzt darüber, dass es darum gehen muss, Fluchtursachen zu beseitigen.	x
22	18_120_2015-09-09	Da geht es auch um die Beseitigung von Fluchtursachen.	x
23	18_120_2015-09-09	Die Bekämpfung der Fluchtursachen ist das Ziel der Bundesregierung.	x
24	18_120_2015-09-09	Aber dass die Bekämpfung der Fluchtursachen das zentrale Ziel der Regierungspolitik ist, steht, glaube ich, außer Zweifel.	x
25	18_120_2015-09-09	Dafür brauchen wir – Stichwort Bekämpfung der Fluchtursachen – den langen Atem, und den haben wir in dieser Großen Koalition.	x
26	18_120_2015-09-09	Fluchtursachen muss man bekämpfen und nicht die Flüchtenden.	x
27	18_120_2015-09-09	Denn dann sind wir in der Lage, einen Beitrag zu leisten, die Fluchtursachen, insbesondere was Afrika angeht, mittelund langfristig zurückzudrängen.	x
28	18_120_2015-09-09	Auch wenn wir den Bürgerinnen und Bürgern ein Gefühl dafür geben wollen, dass wir mit der außenpolitischen Aufgabe der Bekämpfung der Fluchtursachen verantwortungsvoll umgehen, werden wir ihnen natürlich nicht für jedes Problem eine Lösung servieren können.	x
29	18_120_2015-09-09	Gerade mit Blick auf die Flüchtlinge und die Fluchtursachen haben wir die Chance, auf dem EU-Gipfel im nächsten Jahr diesbezüglich einen mächtigen Akzent zu sehen und diejenigen positiv zu überraschen, die sich von der Europäischen Union in diesem Punkt nicht so viel erwarten.	x
30	18_120_2015-09-09	Die Prog nose von bis zu 800 000 Flüchtlingen, die in diesem Jahr nach Deutschland kommen und Asyl beantragen könnten, beruht ganz wesentlich auch auf der bereits diskutierten Situation in Syrien.	x
31	18_120_2015-09-09	Ganz wesentlicher Bestandteil deutscher Politik, aber auch deutscher Außenpolitik – das hat man früher nicht so gesehen – ist die Bekämpfung von Fluchtursachen.	x
32	18_120_2015-09-09	Die regionalen Fluchtursachen im Mittleren Osten kann man nur wirksam bekämpfen, wenn der IS-Terrorismus ausgelöscht wird.	2.1
33	18_120_2015-09-09	Aber mit dem IS-Terrorismus werden wir keine politische Lösung hinbekommen.	x
34	18_120_2015-09-09	Eins zu eins umgesetzt würde diese Vorschrift für Deutschland bedeuten – Herr Präsident, ich bemühe mich, gleich zum Schluss zu kommen –, dass wir 3 000 Flüchtlinge im Jahr hätten, während Griechenland 300 000 Asylanträge bearbeiten müsste.	x
35	18_120_2015-09-09	Die Fraktionsvorsitzende der Grünen hat im Zusammenhang mit der Schlepperbekämpfung gesagt, wir sollten nicht „Schiffe versenken“ spielen.	x
36	18_120_2015-09-09	Mir ist aber wichtig, dass Sie sich wie auch ich in den letzten Wochen und Monaten informieren über die Art dieser Mission, über die Erkenntnisse, die wir inzwischen gewonnen haben, über die Netze organisierter Kriminalität der Schlepper und Schleuser, die dort ihr Unwesen treiben.	2.1
37	18_120_2015-09-09	Es ist natürlich nicht die Lösung, damit sind natürlich nicht die Fluchtursachen beseitigt, aber es ist ein gewichtiges Mittel, da die Schlepper und Schleuser im System organisierter Kriminalität brutalst vorgehen und Milliar Alois Karl  Deutscher Bundestag – 18.	2.1
38	18_120_2015-09-09	Ein Teil dieser Flüchtlinge versucht, mit Schlepperbooten über das Mittelmeer nach Europa zu kommen.	x
39	18_120_2015-09-09	Man kann Europa nicht abriegeln, weder mit Stacheldraht noch mit Mauern – und im Übrigen auch nicht mit einem Kampfeinsatz gegen Schlepper.	x
40	18_120_2015-09-09	Die Flüchtlinge und Asylbewerber in Deutschland müssen mit der gebotenen Menschenwürde angenommen werden.	1.1
41	18_120_2015-09-09	Ein voranmarschierender IS-Terrorismus – Sie sagen es, Frau Keul – muss mit allen Mitteln gestoppt werden.	x
42	18_120_2015-09-09	Aber wenn wir das ernst meinen – wir meinen es alle ernst –, dass die Fluchtursachen langfristig nur in den Krisenregionen bekämpft werden können, dann müssen wir uns auch dazu bekennen, dass alle Etats in unserem Haushalt, die sich um die internationale Verantwortung kümmern – humanitäre Hilfe, Polizeiausbildung, wirtschaftliche Zusammenarbeit, aber auch der Etat für Verteidigung –, in den nächsten Jahren deutlicher anwachsen müssen, um dieser Verantwortung gerecht zu werden.	x
43	18_120_2015-09-09	Wer Waffen liefert, schafft Gewalt und neue Fluchtursachen, statt sie zu beseitigen.	x
44	18_120_2015-09-09	Wenn vom Fraktionsvorsitzenden der SPD und vielen anderen gesagt wird, der Müller könne doch jetzt alles in die Bekämpfung von Fluchtursachen investieren, muss ich sagen, dass das natürlich nicht geht.	x
45	18_120_2015-09-09	Wer Zukunft, Arbeit und Lebensperspektive für sich sieht, der begibt sich nicht in die Hände von Schleppern.	x
46	18_120_2015-09-09	Krieg ist Fluchtursache Nummer eins.	x
47	18_120_2015-09-09	Eine Ihrer Sonderinitiativen heißt „Fluchtursachen bekämpfen – Flüchtlinge reintegrieren“.	x
48	18_120_2015-09-09	Wo kann die Entwicklungszusammenarbeit ansetzen, um Fluchtursachen wirkungsvoll entgegenzutreten?	x
49	18_120_2015-09-09	Auch ich bin der Meinung, dass wir diesen Fokus im kommenden Haushaltsjahr auf die Fluchtursachen richten müssen.	x
0	18_120_2015-09-09	Mein Kollege Kahrs hat gestern schon den Vorschlag gemacht, 560 Millionen Euro der 880 Millionen Euro – um diesen Betrag wurde die ursprüngliche Finanzplanung erhöht – für die Bekämpfung der Fluchtursachen einzusetzen.	x
1	18_120_2015-09-09	Wir müssen die politische Beratung vor Ort stärken und dafür sorgen, dass Bürgerkriege, Terrorismus und Korruption schon an Ort und Stelle bekämpft werden.	x
2	18_120_2015-09-09	Sie haben gerade über das Thema Fluchtursachen gesprochen.	x
3	18_120_2015-09-09	Wenn die reichen Länder des Westens keine internationale Steuerpolitik ermöglichen, die diese teilweise auch legalen Steuergestaltungsmöglichkeiten verhindert, dann fehlt uns ein ganz wesentlicher Faktor bei der Fluchtursachenbekämpfung.	x
4	18_120_2015-09-09	Es gibt immer mehr Vertreibung durch Terrorismus und ethnische Probleme, und vor allem auch immer mehr bittere Armut und Hunger, die die Menschen fliehen lassen.	2.1
5	18_120_2015-09-09	Ich bin froh, dass wir die drei Sonderinitiativen haben, die von unserem Minister auf den Weg gebracht worden sind, nämlich „EineWelt ohne Hunger“, „Fluchtursachen bekämpfen – Flüchtlinge reintegrieren“ und „Stabilisierung und Entwicklung in Nordafrika und Nahost“, die es schon vorher gab, und dass wir die Mittel von 200 Millionen Euro auf 400 Millionen Euro verdoppeln konnten.	x
6	18_120_2015-09-09	Aber was sind Fluchtursachen?	x
7	18_120_2015-09-09	Wir wissen alle, dass es für die Flucht der Migranten vom Westbalkan andere Ursachen gibt als für die Flucht der Menschen aus Syrien oder Eritrea, wo eine Militärdiktatur herrscht, oder aus Nigeria, wo Boko Haram sein Unwesen treibt.	x
8	18_120_2015-09-09	Wenn wir darauf nicht wirklich Antworten geben und nicht unsere Politik ändern, dann bleibt es bei schönen Worten hier, und es ändert sich nichts an der Bekämpfung von Fluchtursachen.	x
9	18_120_2015-09-09	Wenn wir an diesen Strukturen nicht grundsätzlich etwas ändern, dann brauchen wir nicht vom Bekämpfen von Fluchtursachen zu sprechen.	x
10	18_120_2015-09-09	Wir brauchen aber auch, wenn wir über die viel zitierten Fluchtursachen reden, Mittel – das ist angesprochen worden, das macht die Entwicklungszusammenarbeit –, um Kriege gar nicht erst entstehen zu lassen, um Bürgerkriege zu verhindern, um den Ausbruch von Kriegen zu verhindern und um den Zerfall von Staaten, die in sehr schwierigen Situationen sind – gerade in Subsahara-Afrika –, zu verhindern, damit die Menschen dort überhaupt eine Lebensperspektive haben, Zugang zu Nahrung haben, vielleicht einen Arbeitsplatz finden, um sich selbst ernähren zu können, und ein Mindestmaß an Sicherheit garantiert ist, damit sie ihr Leben auch gestalten können.	2.1
11	18_120_2015-09-09	Ich möchte an einem Beispiel deutlich machen, dass wir mehr tun können, um Entwicklungszusammenarbeit zur Konfliktprävention und zum Vorbeugen von Krisen, Kriegen und Fluchtursachen zu nutzen.	x
12	18_120_2015-09-09	Mit den Mitteln der deutschen Entwicklungspolitik können wir nicht sämtliche Fluchtursachen in der Welt beseitigen.	x
13	18_120_2015-09-09	Meine Damen und Herren, wir müssen eine rigorose Verfolgung und Bestrafung von Schleppern forcieren.	x
14	18_120_2015-09-09	Ich sage es deutlich: Schlepper sind keine Gutmenschen, Schlepper sind teilweise Mörder.	x
